CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DUG102,01-0473,2015-09-21,2015-09-14,7
DUG102,01-0473,2015-09-23,2015-09-21,2
DUG102,01-0473,2015-09-28,2015-09-23,5
DUG102,01-0473,2015-09-30,2015-09-28,2
DUG102,01-0473,2015-10-05,2015-09-30,5
DUG102,01-0473,2015-10-07,2015-10-05,2
DUG102,01-0473,2015-10-08,2015-10-07,1
DUG102,01-0473,2015-10-13,2015-10-08,5
DUG102,01-0473,2015-10-14,2015-10-13,1
DUG102,01-0473,2015-10-21,2015-10-14,7
DUG102,01-0473,2015-10-22,2015-10-21,1
DUG102,01-0473,2015-10-26,2015-10-22,4
DUG102,01-0473,2015-10-28,2015-10-26,2
DUG102,01-0473,2015-10-29,2015-10-28,1
DUG102,01-0473,2015-11-02,2015-10-29,4
DUG102,01-0473,2015-11-04,2015-11-02,2
DUG102,01-0473,2015-11-06,2015-11-04,2
DUG102,01-0473,2015-11-09,2015-11-06,3
DUG102,01-0473,2015-11-10,2015-11-09,1
DUG102,01-0473,2015-11-11,2015-11-10,1
DUG102,01-0473,2015-11-16,2015-11-11,5
DUG102,01-0473,2015-11-18,2015-11-16,2
DUG102,01-0473,2015-11-19,2015-11-18,1
DUG102,01-0473,2015-11-20,2015-11-19,1
DUG102,01-0473,2015-11-30,2015-11-20,10
DUG102,01-0473,2015-12-01,2015-11-30,1
DUG102,01-0473,2015-12-02,2015-12-01,1
DUG102,01-0473,2015-12-14,2015-12-02,12
DUG102,01-0473,2015-12-21,2015-12-14,7
DUG102,01-0473,2015-12-30,2015-12-21,9
DUG102,01-0473,2016-01-20,2015-12-30,21
DUG102,01-0473,2016-01-25,2016-01-20,5
DUG102,01-0473,2016-01-27,2016-01-25,2
DUG102,01-0473,2016-01-28,2016-01-27,1
DUG102,01-0473,2016-02-04,2016-01-28,7
DUG102,01-0473,2016-02-05,2016-02-04,1
DUG102,01-0473,2016-02-08,2016-02-05,3
DUG102,01-0473,2016-02-11,2016-02-08,3
DUG102,01-0473,2016-02-12,2016-02-11,1
DUG102,01-0473,2016-02-15,2016-02-12,3
DUG102,01-0473,2016-02-16,2016-02-15,1
DUG102,01-0473,2016-02-17,2016-02-16,1
DUG102,01-0473,2016-03-07,2016-02-17,19
DUG102,01-0473,2016-03-08,2016-03-07,1
DUG102,01-0473,2016-03-09,2016-03-08,1
DUG102,01-0473,2016-03-14,2016-03-09,5
DUG102,01-0473,2016-03-16,2016-03-14,2
DUG102,01-0473,2016-03-17,2016-03-16,1
DUG102,01-0473,2016-03-21,2016-03-17,4
DUG102,01-0473,2016-03-22,2016-03-21,1
DUG102,01-0473,2016-03-23,2016-03-22,1
DUG102,01-0473,2016-12-28,2016-03-23,280
