CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
XUA100,B2-5692,2017-03-13,2017-03-10,3
XUA100,B2-5692,2017-03-29,2017-03-13,16
XUA100,B2-5692,2017-03-31,2017-03-29,2
XUA100,B2-5692,2017-04-11,2017-03-31,11
XUA100,B2-5692,2017-04-12,2017-04-11,1
XUA100,B2-5692,2017-04-14,2017-04-12,2
XUA100,B2-5692,2017-04-25,2017-04-14,11
XUA100,B2-5692,2017-04-27,2017-04-25,2
XUA100,B2-5692,2017-05-01,2017-04-27,4
XUA100,B2-5692,2017-05-02,2017-05-01,1
XUA100,B2-5692,2017-05-04,2017-05-02,2
XUA100,B2-5692,2017-05-08,2017-05-04,4
XUA100,B2-5692,2017-05-17,2017-05-08,9
XUA100,B2-5692,2017-05-19,2017-05-17,2
XUA100,B2-5692,2017-05-22,2017-05-19,3
XUA100,B2-5692,2017-05-23,2017-05-22,1
XUA100,B2-5692,2017-05-25,2017-05-23,2
XUA100,B2-5692,2017-05-30,2017-05-25,5
XUA100,B2-5692,2017-06-01,2017-05-30,2
XUA100,B2-5692,2017-06-05,2017-06-01,4
XUA100,B2-5692,2017-06-06,2017-06-05,1
XUA100,B2-5692,2017-06-14,2017-06-06,8
XUA100,B2-5692,2017-06-16,2017-06-14,2
XUA100,B2-5692,2017-06-21,2017-06-16,5
XUA100,B2-5692,2017-06-22,2017-06-21,1
XUA100,B2-5692,2017-06-26,2017-06-22,4
XUA100,B2-5692,2017-06-29,2017-06-26,3
XUA100,B2-5692,2017-07-05,2017-06-29,6
XUA100,B2-5692,2017-07-06,2017-07-05,1
XUA100,B2-5692,2017-07-10,2017-07-06,4
XUA100,B2-5692,2017-07-12,2017-07-10,2
XUA100,B2-5692,2017-07-17,2017-07-12,5
XUA100,B2-5692,2017-10-23,2017-07-17,98
XUA100,B2-5692,2017-11-02,2017-10-23,10
XUA100,B2-5692,2017-11-03,2017-11-02,1
XUA100,B2-5692,2017-11-06,2017-11-03,3
XUA100,B2-5692,2017-11-07,2017-11-06,1
XUA100,B2-5692,2017-11-08,2017-11-07,1
XUA100,B2-5692,2017-11-09,2017-11-08,1
XUA100,B2-5692,2017-11-13,2017-11-09,4
XUA100,B2-5692,2017-11-14,2017-11-13,1
XUA100,B2-5692,2017-11-16,2017-11-14,2
XUA100,B2-5692,2017-11-20,2017-11-16,4
XUA100,B2-5692,2017-11-21,2017-11-20,1
XUA100,B2-5692,2017-11-27,2017-11-21,6
XUA100,B2-5692,2017-11-30,2017-11-27,3
XUA100,B2-5692,2017-12-01,2017-11-30,1
XUA100,B2-5692,2017-12-04,2017-12-01,3
XUA100,B2-5692,2017-12-06,2017-12-04,2
XUA100,B2-5692,2017-12-08,2017-12-06,2
XUA100,B2-5692,2017-12-11,2017-12-08,3
