CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PIE103,B2-4413,2015-05-13,2015-05-07,6
PIE103,B2-4413,2015-05-20,2015-05-13,7
PIE103,B2-4413,2015-05-21,2015-05-20,1
PIE103,B2-4413,2015-05-26,2015-05-21,5
PIE103,B2-4413,2015-06-08,2015-05-26,13
PIE103,B2-4413,2015-06-15,2015-06-08,7
PIE103,B2-4413,2015-06-17,2015-06-15,2
PIE103,B2-4413,2015-07-01,2015-06-17,14
PIE103,B2-4413,2015-07-21,2015-07-01,20
PIE103,B2-4413,2015-07-22,2015-07-21,1
PIE103,B2-4413,2015-07-23,2015-07-22,1
PIE103,B2-4413,2015-08-14,2015-07-23,22
PIE103,B2-4413,2015-08-17,2015-08-14,3
PIE103,B2-4413,2015-08-18,2015-08-17,1
PIE103,B2-4413,2015-08-19,2015-08-18,1
PIE103,B2-4413,2015-08-27,2015-08-19,8
PIE103,B2-4413,2015-10-05,2015-08-27,39
PIE103,B2-4413,2015-10-08,2015-10-05,3
PIE103,B2-4413,2015-10-19,2015-10-08,11
PIE103,B2-4413,2015-10-22,2015-10-19,3
PIE103,B2-4413,2015-10-23,2015-10-22,1
PIE103,B2-4413,2015-10-26,2015-10-23,3
PIE103,B2-4413,2015-10-27,2015-10-26,1
PIE103,B2-4413,2015-10-29,2015-10-27,2
PIE103,B2-4413,2015-10-30,2015-10-29,1
PIE103,B2-4413,2015-11-24,2015-10-30,25
PIE103,B2-4413,2015-11-25,2015-11-24,1
PIE103,B2-4413,2015-12-02,2015-11-25,7
PIE103,B2-4413,2015-12-03,2015-12-02,1
PIE103,B2-4413,2015-12-10,2015-12-03,7
PIE103,B2-4413,2015-12-15,2015-12-10,5
PIE103,B2-4413,2016-02-05,2015-12-15,52
PIE103,B2-4413,2016-02-24,2016-02-05,19
PIE103,B2-4413,2016-04-19,2016-02-24,55
PIE103,B2-4413,2016-04-22,2016-04-19,3
PIE103,B2-4413,2016-05-03,2016-04-22,11
PIE103,B2-4413,2016-05-10,2016-05-03,7
PIE103,B2-4413,2016-06-21,2016-05-10,42
PIE103,B2-4413,2016-07-14,2016-06-21,23
PIE103,B2-4413,2016-09-01,2016-07-14,49
PIE103,B2-4413,2016-09-07,2016-09-01,6
PIE103,B2-4413,2016-10-04,2016-09-07,27
PIE103,B2-4413,2016-10-31,2016-10-04,27
PIE103,B2-4413,2016-11-07,2016-10-31,7
PIE103,B2-4413,2016-11-10,2016-11-07,3
PIE103,B2-4413,2016-12-14,2016-11-10,34
PIE103,B2-4413,2017-01-03,2016-12-14,20
PIE103,B2-4413,2017-01-09,2017-01-03,6
PIE103,B2-4413,2017-03-02,2017-01-09,52
PIE103,B2-4413,2017-03-06,2017-03-02,4
PIE103,B2-4413,2017-04-03,2017-03-06,28
PIE103,B2-4413,2017-05-04,2017-04-03,31
PIE103,B2-4413,2017-05-16,2017-05-04,12
PIE103,B2-4413,2017-05-23,2017-05-16,7
PIE103,B2-4413,2017-08-09,2017-05-23,78
PIE103,B2-4413,2017-08-25,2017-08-09,16
PIE103,B2-4413,2017-08-29,2017-08-25,4
PIE103,B2-4413,2017-09-05,2017-08-29,7
PIE103,B2-4413,2017-10-16,2017-09-05,41
PIE103,B2-4413,2017-11-15,2017-10-16,30
PIE103,B2-4413,2017-11-28,2017-11-15,13
PIE103,B2-4413,2017-11-30,2017-11-28,2
