CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PET125,02-4622,2015-09-02,2015-07-25,39
PET125,02-4622,2015-10-20,2015-09-02,48
PET125,02-4622,2015-11-10,2015-10-20,21
PET125,02-4622,2015-12-15,2015-11-10,35
PET125,02-4622,2016-01-26,2015-12-15,42
PET125,02-4622,2016-02-18,2016-01-26,23
PET125,02-4622,2016-03-10,2016-02-18,21
PET125,02-4622,2016-04-05,2016-03-10,26
PET125,02-4622,2016-04-13,2016-04-05,8
PET125,02-4622,2016-05-04,2016-04-13,21
PET125,02-4622,2016-06-20,2016-05-04,47
PET125,02-4622,2016-07-11,2016-06-20,21
PET125,02-4622,2016-07-25,2016-07-11,14
PET125,02-4622,2016-09-19,2016-07-25,56
PET125,02-4622,2016-10-18,2016-09-19,29
PET125,02-4622,2017-10-05,2016-10-18,352
PET125,02-4622,2017-12-11,2017-10-05,67
