CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CIR101,02-7373,2015-09-15,2015-09-01,14
CIR101,02-7373,2015-09-28,2015-09-15,13
CIR101,02-7373,2015-10-08,2015-09-28,10
CIR101,02-7373,2015-10-14,2015-10-08,6
CIR101,02-7373,2015-10-22,2015-10-14,8
CIR101,02-7373,2015-12-09,2015-10-22,48
CIR101,02-7373,2015-12-16,2015-12-09,7
CIR101,02-7373,2016-01-04,2015-12-16,19
CIR101,02-7373,2016-01-20,2016-01-04,16
CIR101,02-7373,2016-01-25,2016-01-20,5
CIR101,02-7373,2016-02-09,2016-01-25,15
CIR101,02-7373,2016-02-12,2016-02-09,3
CIR101,02-7373,2016-03-02,2016-02-12,19
CIR101,02-7373,2016-03-11,2016-03-02,9
CIR101,02-7373,2016-04-06,2016-03-11,26
CIR101,02-7373,2016-04-22,2016-04-06,16
CIR101,02-7373,2016-05-04,2016-04-22,12
CIR101,02-7373,2016-05-19,2016-05-04,15
CIR101,02-7373,2016-05-25,2016-05-19,6
CIR101,02-7373,2016-06-22,2016-05-25,28
CIR101,02-7373,2016-07-12,2016-06-22,20
CIR101,02-7373,2016-07-25,2016-07-12,13
CIR101,02-7373,2016-08-04,2016-07-25,10
CIR101,02-7373,2016-08-16,2016-08-04,12
CIR101,02-7373,2016-09-07,2016-08-16,22
CIR101,02-7373,2016-09-29,2016-09-07,22
CIR101,02-7373,2016-10-25,2016-09-29,26
CIR101,02-7373,2016-11-03,2016-10-25,9
CIR101,02-7373,2016-11-22,2016-11-03,19
CIR101,02-7373,2016-12-05,2016-11-22,13
CIR101,02-7373,2016-12-23,2016-12-05,18
CIR101,02-7373,2017-01-17,2016-12-23,25
CIR101,02-7373,2017-01-27,2017-01-17,10
CIR101,02-7373,2017-02-17,2017-01-27,21
CIR101,02-7373,2017-03-14,2017-02-17,25
CIR101,02-7373,2017-03-28,2017-03-14,14
CIR101,02-7373,2017-04-10,2017-03-28,13
CIR101,02-7373,2017-05-04,2017-04-10,24
CIR101,02-7373,2017-05-16,2017-05-04,12
CIR101,02-7373,2017-05-31,2017-05-16,15
