CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MIN132,02-0552,2016-06-21,2016-04-14,68
MIN132,02-0552,2016-09-15,2016-06-21,86
MIN132,02-0552,2016-10-31,2016-09-15,46
MIN132,02-0552,2016-11-12,2016-10-31,12
MIN132,02-0552,2017-01-17,2016-11-12,66
MIN132,02-0552,2017-01-18,2017-01-17,1
MIN132,02-0552,2017-02-09,2017-01-18,22
MIN132,02-0552,2017-03-13,2017-02-09,32
MIN132,02-0552,2017-03-31,2017-03-13,18
MIN132,02-0552,2017-04-25,2017-03-31,25
MIN132,02-0552,2017-09-13,2017-04-25,141
MIN132,02-0552,2017-09-29,2017-09-13,16
MIN132,02-0552,2017-10-23,2017-09-29,24
MIN132,02-0552,2017-11-06,2017-10-23,14
MIN132,02-0552,2017-12-07,2017-11-06,31
