CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LAM123,02-1291,2015-06-18,2015-05-18,31
LAM123,02-1291,2015-07-06,2015-06-18,18
LAM123,02-1291,2016-01-05,2015-07-06,183
LAM123,02-1291,2016-02-09,2016-01-05,35
LAM123,02-1291,2016-04-06,2016-02-09,57
LAM123,02-1291,2016-05-10,2016-04-06,34
LAM123,02-1291,2016-08-17,2016-05-10,99
LAM123,02-1291,2016-09-06,2016-08-17,20
LAM123,02-1291,2016-09-22,2016-09-06,16
LAM123,02-1291,2016-10-06,2016-09-22,14
LAM123,02-1291,2016-11-21,2016-10-06,46
LAM123,02-1291,2016-12-15,2016-11-21,24
LAM123,02-1291,2017-01-03,2016-12-15,19
LAM123,02-1291,2017-01-20,2017-01-03,17
LAM123,02-1291,2017-02-02,2017-01-20,13
