CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HUD123,01-0021,2015-08-05,2015-06-22,44
HUD123,01-0021,2015-08-20,2015-08-05,15
HUD123,01-0021,2015-09-29,2015-08-20,40
HUD123,01-0021,2015-11-03,2015-09-29,35
HUD123,01-0021,2015-12-01,2015-11-03,28
HUD123,01-0021,2015-12-29,2015-12-01,28
HUD123,01-0021,2016-01-07,2015-12-29,9
HUD123,01-0021,2016-01-14,2016-01-07,7
HUD123,01-0021,2016-02-01,2016-01-14,18
HUD123,01-0021,2016-02-11,2016-02-01,10
HUD123,01-0021,2016-02-25,2016-02-11,14
HUD123,01-0021,2016-03-14,2016-02-25,18
HUD123,01-0021,2016-07-11,2016-03-14,119
HUD123,01-0021,2016-09-13,2016-07-11,64
HUD123,01-0021,2016-11-30,2016-09-13,78
HUD123,01-0021,2016-12-09,2016-11-30,9
HUD123,01-0021,2017-01-11,2016-12-09,33
HUD123,01-0021,2017-02-01,2017-01-11,21
HUD123,01-0021,2017-03-27,2017-02-01,54
HUD123,01-0021,2017-04-13,2017-03-27,17
