CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
STO164,02-1043,2017-05-04,2017-04-18,16
STO164,02-1043,2017-05-15,2017-05-04,11
STO164,02-1043,2017-06-05,2017-05-15,21
STO164,02-1043,2017-06-19,2017-06-05,14
STO164,02-1043,2017-07-10,2017-06-19,21
STO164,02-1043,2017-07-11,2017-07-10,1
STO164,02-1043,2017-07-19,2017-07-11,8
STO164,02-1043,2017-07-27,2017-07-19,8
STO164,02-1043,2017-08-09,2017-07-27,13
STO164,02-1043,2017-08-11,2017-08-09,2
STO164,02-1043,2017-08-16,2017-08-11,5
STO164,02-1043,2017-09-01,2017-08-16,16
STO164,02-1043,2017-09-12,2017-09-01,11
STO164,02-1043,2017-09-20,2017-09-12,8
STO164,02-1043,2017-09-26,2017-09-20,6
STO164,02-1043,2017-10-05,2017-09-26,9
STO164,02-1043,2017-10-10,2017-10-05,5
STO164,02-1043,2017-10-11,2017-10-10,1
STO164,02-1043,2017-10-18,2017-10-11,7
STO164,02-1043,2017-10-30,2017-10-18,12
STO164,02-1043,2017-11-06,2017-10-30,7
STO164,02-1043,2017-11-10,2017-11-06,4
STO164,02-1043,2017-11-20,2017-11-10,10
STO164,02-1043,2017-12-01,2017-11-20,11
STO164,02-1043,2017-12-06,2017-12-01,5
STO164,02-1043,2017-12-11,2017-12-06,5
