CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
STJ116,SPC1871,2017-04-28,2017-04-07,21
STJ116,SPC1871,2017-05-04,2017-04-28,6
STJ116,SPC1871,2017-05-16,2017-05-04,12
STJ116,SPC1871,2017-05-23,2017-05-16,7
STJ116,SPC1871,2017-05-26,2017-05-23,3
STJ116,SPC1871,2017-05-31,2017-05-26,5
STJ116,SPC1871,2017-06-02,2017-05-31,2
STJ116,SPC1871,2017-06-23,2017-06-02,21
STJ116,SPC1871,2017-06-27,2017-06-23,4
STJ116,SPC1871,2017-07-06,2017-06-27,9
STJ116,SPC1871,2017-07-14,2017-07-06,8
STJ116,SPC1871,2017-07-18,2017-07-14,4
STJ116,SPC1871,2017-08-04,2017-07-18,17
STJ116,SPC1871,2017-08-22,2017-08-04,18
STJ116,SPC1871,2017-08-25,2017-08-22,3
STJ116,SPC1871,2017-09-06,2017-08-25,12
STJ116,SPC1871,2017-09-12,2017-09-06,6
STJ116,SPC1871,2017-09-13,2017-09-12,1
STJ116,SPC1871,2017-09-20,2017-09-13,7
STJ116,SPC1871,2017-10-03,2017-09-20,13
