CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RXM105,02-2646,2016-04-11,2016-04-08,3
RXM105,02-2646,2016-05-12,2016-04-11,31
RXM105,02-2646,2016-05-24,2016-05-12,12
RXM105,02-2646,2016-06-08,2016-05-24,15
RXM105,02-2646,2016-06-29,2016-06-08,21
RXM105,02-2646,2016-07-14,2016-06-29,15
RXM105,02-2646,2016-07-26,2016-07-14,12
RXM105,02-2646,2016-08-26,2016-07-26,31
RXM105,02-2646,2016-09-13,2016-08-26,18
RXM105,02-2646,2016-09-23,2016-09-13,10
RXM105,02-2646,2016-09-29,2016-09-23,6
RXM105,02-2646,2016-10-11,2016-09-29,12
RXM105,02-2646,2017-03-27,2016-10-11,167
RXM105,02-2646,2017-05-09,2017-03-27,43
RXM105,02-2646,2017-06-13,2017-05-09,35
RXM105,02-2646,2017-08-04,2017-06-13,52
RXM105,02-2646,2017-08-21,2017-08-04,17
