CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PEA131,02-3398,2016-05-31,2016-04-30,31
PEA131,02-3398,2016-07-18,2016-05-31,48
PEA131,02-3398,2016-07-26,2016-07-18,8
PEA131,02-3398,2016-09-15,2016-07-26,51
PEA131,02-3398,2016-11-15,2016-09-15,61
PEA131,02-3398,2016-12-19,2016-11-15,34
PEA131,02-3398,2017-01-11,2016-12-19,23
PEA131,02-3398,2017-02-15,2017-01-11,35
PEA131,02-3398,2017-03-11,2017-02-15,24
PEA131,02-3398,2017-04-13,2017-03-11,33
PEA131,02-3398,2017-06-01,2017-04-13,49
PEA131,02-3398,2017-06-12,2017-06-01,11
PEA131,02-3398,2017-07-13,2017-06-12,31
PEA131,02-3398,2017-07-27,2017-07-13,14
PEA131,02-3398,2017-09-28,2017-07-27,63
