CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JJD100,02-0228,2015-11-05,2015-10-05,31
JJD100,02-0228,2015-12-07,2015-11-05,32
JJD100,02-0228,2016-01-08,2015-12-07,32
JJD100,02-0228,2016-03-10,2016-01-08,62
JJD100,02-0228,2016-04-01,2016-03-10,22
JJD100,02-0228,2016-08-01,2016-04-01,122
JJD100,02-0228,2016-10-07,2016-08-01,67
JJD100,02-0228,2016-11-04,2016-10-07,28
JJD100,02-0228,2016-12-06,2016-11-04,32
JJD100,02-0228,2017-01-05,2016-12-06,30
JJD100,02-0228,2017-02-20,2017-01-05,46
JJD100,02-0228,2017-04-04,2017-02-20,43
JJD100,02-0228,2017-05-18,2017-04-04,44
JJD100,02-0228,2017-06-13,2017-05-18,26
JJD100,02-0228,2017-08-09,2017-06-13,57
JJD100,02-0228,2017-10-10,2017-08-09,62
JJD100,02-0228,2017-12-06,2017-10-10,57
