CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ABC104,02-8991,2015-07-16,2015-05-05,72
ABC104,02-8991,2015-08-27,2015-07-16,42
ABC104,02-8991,2015-10-15,2015-08-27,49
ABC104,02-8991,2015-10-17,2015-10-15,2
ABC104,02-8991,2015-10-27,2015-10-17,10
ABC104,02-8991,2015-11-07,2015-10-27,11
ABC104,02-8991,2015-11-12,2015-11-07,5
ABC104,02-8991,2016-01-06,2015-11-12,55
ABC104,02-8991,2016-02-24,2016-01-06,49
ABC104,02-8991,2016-05-18,2016-02-24,84
ABC104,02-8991,2016-08-08,2016-05-18,82
ABC104,02-8991,2017-01-05,2016-08-08,150
ABC104,02-8991,2017-08-03,2017-01-05,210
ABC104,02-8991,2017-08-16,2017-08-03,13
ABC104,02-8991,2017-09-05,2017-08-16,20
ABC104,02-8991,2017-11-13,2017-09-05,69
