CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ARA106,06-1467,2016-09-13,2016-07-28,47
ARA106,06-1467,2016-10-03,2016-09-13,20
ARA106,06-1467,2016-10-11,2016-10-03,8
ARA106,06-1467,2016-11-01,2016-10-11,21
ARA106,06-1467,2016-11-18,2016-11-01,17
ARA106,06-1467,2016-12-01,2016-11-18,13
ARA106,06-1467,2016-12-07,2016-12-01,6
ARA106,06-1467,2016-12-20,2016-12-07,13
ARA106,06-1467,2017-01-04,2016-12-20,15
ARA106,06-1467,2017-01-10,2017-01-04,6
ARA106,06-1467,2017-02-06,2017-01-10,27
ARA106,06-1467,2017-03-02,2017-02-06,24
ARA106,06-1467,2017-03-31,2017-03-02,29
ARA106,06-1467,2017-04-28,2017-03-31,28
ARA106,06-1467,2017-05-18,2017-04-28,20
ARA106,06-1467,2017-06-02,2017-05-18,15
ARA106,06-1467,2017-07-20,2017-06-02,48
