CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ECO135,01-0473,2016-04-07,2015-12-09,120
ECO135,01-0473,2016-04-26,2016-04-07,19
ECO135,01-0473,2016-05-03,2016-04-26,7
ECO135,01-0473,2016-06-03,2016-05-03,31
ECO135,01-0473,2016-08-02,2016-06-03,60
ECO135,01-0473,2016-09-01,2016-08-02,30
ECO135,01-0473,2016-10-03,2016-09-01,32
ECO135,01-0473,2016-10-05,2016-10-03,2
ECO135,01-0473,2016-11-29,2016-10-05,55
ECO135,01-0473,2017-01-20,2016-11-29,52
ECO135,01-0473,2017-02-21,2017-01-20,32
ECO135,01-0473,2017-03-23,2017-02-21,30
ECO135,01-0473,2017-03-25,2017-03-23,2
ECO135,01-0473,2017-04-21,2017-03-25,27
ECO135,01-0473,2017-05-11,2017-04-21,20
ECO135,01-0473,2017-06-22,2017-05-11,42
ECO135,01-0473,2017-08-03,2017-06-22,42
ECO135,01-0473,2017-11-09,2017-08-03,98
