CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SMI126,B1-5664,2017-02-23,2017-02-22,1
SMI126,B1-5664,2017-02-24,2017-02-23,1
SMI126,B1-5664,2017-03-15,2017-02-24,19
SMI126,B1-5664,2017-03-16,2017-03-15,1
SMI126,B1-5664,2017-03-30,2017-03-16,14
SMI126,B1-5664,2017-04-06,2017-03-30,7
SMI126,B1-5664,2017-05-15,2017-04-06,39
SMI126,B1-5664,2017-07-10,2017-05-15,56
SMI126,B1-5664,2017-07-26,2017-07-10,16
SMI126,B1-5664,2017-07-31,2017-07-26,5
SMI126,B1-5664,2017-08-01,2017-07-31,1
SMI126,B1-5664,2017-08-07,2017-08-01,6
SMI126,B1-5664,2017-08-28,2017-08-07,21
SMI126,B1-5664,2017-09-05,2017-08-28,8
SMI126,B1-5664,2017-09-13,2017-09-05,8
SMI126,B1-5664,2017-09-19,2017-09-13,6
SMI126,B1-5664,2017-10-10,2017-09-19,21
SMI126,B1-5664,2017-11-30,2017-10-10,51
SMI126,B1-5664,2017-12-04,2017-11-30,4
