CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TOW163,C2-2721,2015-07-01,2015-06-17,14
TOW163,C2-2721,2015-07-07,2015-07-01,6
TOW163,C2-2721,2015-08-05,2015-07-07,29
TOW163,C2-2721,2015-10-12,2015-08-05,68
TOW163,C2-2721,2015-11-03,2015-10-12,22
TOW163,C2-2721,2015-11-14,2015-11-03,11
TOW163,C2-2721,2015-12-16,2015-11-14,32
TOW163,C2-2721,2015-12-22,2015-12-16,6
TOW163,C2-2721,2016-01-13,2015-12-22,22
TOW163,C2-2721,2016-01-15,2016-01-13,2
TOW163,C2-2721,2016-02-09,2016-01-15,25
TOW163,C2-2721,2016-03-25,2016-02-09,45
TOW163,C2-2721,2016-04-13,2016-03-25,19
TOW163,C2-2721,2016-05-18,2016-04-13,35
TOW163,C2-2721,2016-06-03,2016-05-18,16
TOW163,C2-2721,2016-07-05,2016-06-03,32
TOW163,C2-2721,2016-08-01,2016-07-05,27
TOW163,C2-2721,2016-09-01,2016-08-01,31
TOW163,C2-2721,2016-10-05,2016-09-01,34
TOW163,C2-2721,2016-11-02,2016-10-05,28
TOW163,C2-2721,2016-12-02,2016-11-02,30
TOW163,C2-2721,2017-01-03,2016-12-02,32
TOW163,C2-2721,2017-02-01,2017-01-03,29
TOW163,C2-2721,2017-03-21,2017-02-01,48
TOW163,C2-2721,2017-04-05,2017-03-21,15
TOW163,C2-2721,2017-05-15,2017-04-05,40
TOW163,C2-2721,2017-08-28,2017-05-15,105
TOW163,C2-2721,2017-09-20,2017-08-28,23
TOW163,C2-2721,2017-11-08,2017-09-20,49
TOW163,C2-2721,2017-11-15,2017-11-08,7
