CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MMP101,02-0228,2015-12-03,2015-11-05,28
MMP101,02-0228,2015-12-16,2015-12-03,13
MMP101,02-0228,2016-02-03,2015-12-16,49
MMP101,02-0228,2016-03-07,2016-02-03,33
MMP101,02-0228,2016-04-20,2016-03-07,44
MMP101,02-0228,2016-05-09,2016-04-20,19
MMP101,02-0228,2016-06-02,2016-05-09,24
MMP101,02-0228,2016-09-07,2016-06-02,97
MMP101,02-0228,2016-10-05,2016-09-07,28
MMP101,02-0228,2016-10-24,2016-10-05,19
MMP101,02-0228,2016-12-08,2016-10-24,45
MMP101,02-0228,2016-12-28,2016-12-08,20
MMP101,02-0228,2017-01-09,2016-12-28,12
MMP101,02-0228,2017-01-26,2017-01-09,17
MMP101,02-0228,2017-02-24,2017-01-26,29
MMP101,02-0228,2017-05-22,2017-02-24,87
