CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LIF167,06-5564,2017-02-28,2017-02-18,10
LIF167,06-5564,2017-03-07,2017-02-28,7
LIF167,06-5564,2017-04-15,2017-03-07,39
LIF167,06-5564,2017-04-19,2017-04-15,4
LIF167,06-5564,2017-04-20,2017-04-19,1
LIF167,06-5564,2017-04-21,2017-04-20,1
LIF167,06-5564,2017-05-10,2017-04-21,19
LIF167,06-5564,2017-05-23,2017-05-10,13
LIF167,06-5564,2017-06-06,2017-05-23,14
LIF167,06-5564,2017-06-08,2017-06-06,2
LIF167,06-5564,2017-07-31,2017-06-08,53
LIF167,06-5564,2017-08-17,2017-07-31,17
LIF167,06-5564,2017-08-21,2017-08-17,4
LIF167,06-5564,2017-08-29,2017-08-21,8
LIF167,06-5564,2017-09-12,2017-08-29,14
LIF167,06-5564,2017-09-16,2017-09-12,4
LIF167,06-5564,2017-10-19,2017-09-16,33
