CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HYG104,02-1470,2016-02-08,2016-02-01,7
HYG104,02-1470,2016-02-16,2016-02-08,8
HYG104,02-1470,2016-04-15,2016-02-16,59
HYG104,02-1470,2016-04-21,2016-04-15,6
HYG104,02-1470,2016-09-30,2016-04-21,162
HYG104,02-1470,2016-11-07,2016-09-30,38
HYG104,02-1470,2017-01-18,2016-11-07,72
HYG104,02-1470,2017-01-25,2017-01-18,7
HYG104,02-1470,2017-04-24,2017-01-25,89
HYG104,02-1470,2017-04-28,2017-04-24,4
HYG104,02-1470,2017-06-12,2017-04-28,45
HYG104,02-1470,2017-06-23,2017-06-12,11
HYG104,02-1470,2017-06-30,2017-06-23,7
HYG104,02-1470,2017-10-10,2017-06-30,102
HYG104,02-1470,2017-10-17,2017-10-10,7
HYG104,02-1470,2017-10-27,2017-10-17,10
