CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ELL126,B2-4286,2015-06-29,2015-06-16,13
ELL126,B2-4286,2015-07-01,2015-06-29,2
ELL126,B2-4286,2015-07-16,2015-07-01,15
ELL126,B2-4286,2015-07-20,2015-07-16,4
ELL126,B2-4286,2015-08-19,2015-07-20,30
ELL126,B2-4286,2015-09-16,2015-08-19,28
ELL126,B2-4286,2015-09-25,2015-09-16,9
ELL126,B2-4286,2015-12-29,2015-09-25,95
ELL126,B2-4286,2016-03-14,2015-12-29,76
ELL126,B2-4286,2016-04-27,2016-03-14,44
ELL126,B2-4286,2016-11-01,2016-04-27,188
ELL126,B2-4286,2016-12-14,2016-11-01,43
ELL126,B2-4286,2017-01-26,2016-12-14,43
ELL126,B2-4286,2017-02-28,2017-01-26,33
ELL126,B2-4286,2017-03-29,2017-02-28,29
ELL126,B2-4286,2017-06-08,2017-03-29,71
