CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SAT102,02-6693,2016-03-28,2016-03-21,7
SAT102,02-6693,2016-05-09,2016-03-28,42
SAT102,02-6693,2016-05-24,2016-05-09,15
SAT102,02-6693,2016-05-31,2016-05-24,7
SAT102,02-6693,2016-06-20,2016-05-31,20
SAT102,02-6693,2016-06-21,2016-06-20,1
SAT102,02-6693,2016-07-14,2016-06-21,23
SAT102,02-6693,2016-07-19,2016-07-14,5
SAT102,02-6693,2016-08-05,2016-07-19,17
SAT102,02-6693,2016-08-20,2016-08-05,15
SAT102,02-6693,2016-08-26,2016-08-20,6
SAT102,02-6693,2016-09-07,2016-08-26,12
SAT102,02-6693,2016-09-13,2016-09-07,6
SAT102,02-6693,2016-09-17,2016-09-13,4
SAT102,02-6693,2016-10-08,2016-09-17,21
SAT102,02-6693,2016-10-15,2016-10-08,7
SAT102,02-6693,2016-11-02,2016-10-15,18
