CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DRE116,02-2239,2016-07-27,2016-06-24,33
DRE116,02-2239,2016-08-30,2016-07-27,34
DRE116,02-2239,2016-09-17,2016-08-30,18
DRE116,02-2239,2016-10-18,2016-09-17,31
DRE116,02-2239,2017-01-06,2016-10-18,80
DRE116,02-2239,2017-01-19,2017-01-06,13
DRE116,02-2239,2017-02-22,2017-01-19,34
DRE116,02-2239,2017-05-16,2017-02-22,83
DRE116,02-2239,2017-06-08,2017-05-16,23
DRE116,02-2239,2017-07-13,2017-06-08,35
DRE116,02-2239,2017-07-18,2017-07-13,5
DRE116,02-2239,2017-07-26,2017-07-18,8
DRE116,02-2239,2017-08-22,2017-07-26,27
DRE116,02-2239,2017-09-14,2017-08-22,23
DRE116,02-2239,2017-10-03,2017-09-14,19
DRE116,02-2239,2017-10-31,2017-10-03,28
DRE116,02-2239,2017-11-28,2017-10-31,28
