CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CAN125,02-6693,2015-08-28,2015-05-26,94
CAN125,02-6693,2016-03-14,2015-08-28,199
CAN125,02-6693,2016-03-30,2016-03-14,16
CAN125,02-6693,2016-04-07,2016-03-30,8
CAN125,02-6693,2016-04-12,2016-04-07,5
CAN125,02-6693,2016-04-27,2016-04-12,15
CAN125,02-6693,2016-04-28,2016-04-27,1
CAN125,02-6693,2016-05-12,2016-04-28,14
CAN125,02-6693,2016-05-21,2016-05-12,9
CAN125,02-6693,2016-05-26,2016-05-21,5
CAN125,02-6693,2016-06-30,2016-05-26,35
CAN125,02-6693,2016-07-06,2016-06-30,6
CAN125,02-6693,2016-07-13,2016-07-06,7
CAN125,02-6693,2016-09-08,2016-07-13,57
CAN125,02-6693,2016-09-09,2016-09-08,1
