CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HOL166,02-3027,2016-12-08,2016-11-30,8
HOL166,02-3027,2016-12-12,2016-12-08,4
HOL166,02-3027,2016-12-15,2016-12-12,3
HOL166,02-3027,2016-12-20,2016-12-15,5
HOL166,02-3027,2016-12-28,2016-12-20,8
HOL166,02-3027,2016-12-30,2016-12-28,2
HOL166,02-3027,2017-01-03,2016-12-30,4
HOL166,02-3027,2017-01-05,2017-01-03,2
HOL166,02-3027,2017-01-10,2017-01-05,5
HOL166,02-3027,2017-01-25,2017-01-10,15
HOL166,02-3027,2017-02-10,2017-01-25,16
HOL166,02-3027,2017-02-23,2017-02-10,13
HOL166,02-3027,2017-03-01,2017-02-23,6
HOL166,02-3027,2017-03-21,2017-03-01,20
HOL166,02-3027,2017-03-27,2017-03-21,6
HOL166,02-3027,2017-03-31,2017-03-27,4
