CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RIN110,06-3602,2015-10-09,2015-09-28,11
RIN110,06-3602,2015-11-24,2015-10-09,46
RIN110,06-3602,2016-01-05,2015-11-24,42
RIN110,06-3602,2016-02-10,2016-01-05,36
RIN110,06-3602,2016-04-19,2016-02-10,69
RIN110,06-3602,2016-04-28,2016-04-19,9
RIN110,06-3602,2016-05-12,2016-04-28,14
RIN110,06-3602,2016-07-05,2016-05-12,54
RIN110,06-3602,2016-07-26,2016-07-05,21
RIN110,06-3602,2016-10-18,2016-07-26,84
RIN110,06-3602,2016-11-09,2016-10-18,22
RIN110,06-3602,2016-12-01,2016-11-09,22
RIN110,06-3602,2016-12-20,2016-12-01,19
RIN110,06-3602,2017-02-14,2016-12-20,56
RIN110,06-3602,2017-03-31,2017-02-14,45
