CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PAP103,02-3836,2016-05-19,2016-05-02,17
PAP103,02-3836,2016-06-30,2016-05-19,42
PAP103,02-3836,2016-08-04,2016-06-30,35
PAP103,02-3836,2016-08-18,2016-08-04,14
PAP103,02-3836,2016-09-15,2016-08-18,28
PAP103,02-3836,2016-10-21,2016-09-15,36
PAP103,02-3836,2016-12-08,2016-10-21,48
PAP103,02-3836,2016-12-15,2016-12-08,7
PAP103,02-3836,2017-01-12,2016-12-15,28
PAP103,02-3836,2017-02-09,2017-01-12,28
PAP103,02-3836,2017-03-09,2017-02-09,28
PAP103,02-3836,2017-05-04,2017-03-09,56
PAP103,02-3836,2017-07-06,2017-05-04,63
PAP103,02-3836,2017-07-17,2017-07-06,11
PAP103,02-3836,2017-09-01,2017-07-17,46
