CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CHE152,04-0674,2015-05-21,2015-05-07,14
CHE152,04-0674,2015-06-15,2015-05-21,25
CHE152,04-0674,2015-06-30,2015-06-15,15
CHE152,04-0674,2015-07-15,2015-06-30,15
CHE152,04-0674,2015-08-10,2015-07-15,26
CHE152,04-0674,2015-09-03,2015-08-10,24
CHE152,04-0674,2015-09-30,2015-09-03,27
CHE152,04-0674,2015-10-14,2015-09-30,14
CHE152,04-0674,2015-12-03,2015-10-14,50
CHE152,04-0674,2016-01-11,2015-12-03,39
CHE152,04-0674,2016-02-05,2016-01-11,25
CHE152,04-0674,2016-03-10,2016-02-05,34
CHE152,04-0674,2016-04-04,2016-03-10,25
CHE152,04-0674,2016-04-21,2016-04-04,17
CHE152,04-0674,2016-09-23,2016-04-21,155
CHE152,04-0674,2016-10-21,2016-09-23,28
