CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
APE103,C2-5922,2015-12-01,2015-11-02,29
APE103,C2-5922,2016-02-15,2015-12-01,76
APE103,C2-5922,2016-03-01,2016-02-15,15
APE103,C2-5922,2016-08-01,2016-03-01,153
APE103,C2-5922,2016-09-01,2016-08-01,31
APE103,C2-5922,2016-10-03,2016-09-01,32
APE103,C2-5922,2016-11-01,2016-10-03,29
APE103,C2-5922,2016-12-01,2016-11-01,30
APE103,C2-5922,2017-01-03,2016-12-01,33
APE103,C2-5922,2017-02-01,2017-01-03,29
APE103,C2-5922,2017-03-01,2017-02-01,28
APE103,C2-5922,2017-04-03,2017-03-01,33
APE103,C2-5922,2017-05-01,2017-04-03,28
APE103,C2-5922,2017-06-01,2017-05-01,31
APE103,C2-5922,2017-07-10,2017-06-01,39
APE103,C2-5922,2017-08-01,2017-07-10,22
APE103,C2-5922,2017-09-01,2017-08-01,31
APE103,C2-5922,2017-10-02,2017-09-01,31
APE103,C2-5922,2017-11-01,2017-10-02,30
APE103,C2-5922,2017-12-01,2017-11-01,30
