CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
STR133,10-0528,2016-04-12,2016-03-28,15
STR133,10-0528,2016-04-13,2016-04-12,1
STR133,10-0528,2016-04-15,2016-04-13,2
STR133,10-0528,2016-06-03,2016-04-15,49
STR133,10-0528,2016-06-20,2016-06-03,17
STR133,10-0528,2016-06-21,2016-06-20,1
STR133,10-0528,2016-06-29,2016-06-21,8
STR133,10-0528,2016-08-15,2016-06-29,47
STR133,10-0528,2016-09-19,2016-08-15,35
STR133,10-0528,2016-10-24,2016-09-19,35
STR133,10-0528,2017-02-08,2016-10-24,107
STR133,10-0528,2017-03-06,2017-02-08,26
STR133,10-0528,2017-09-07,2017-03-06,185
STR133,10-0528,2017-09-13,2017-09-07,6
STR133,10-0528,2017-09-14,2017-09-13,1
STR133,10-0528,2017-10-27,2017-09-14,43
