CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WEB144,02-4757,2015-11-04,2015-10-14,21
WEB144,02-4757,2015-12-09,2015-11-04,35
WEB144,02-4757,2015-12-29,2015-12-09,20
WEB144,02-4757,2016-07-19,2015-12-29,203
WEB144,02-4757,2016-09-30,2016-07-19,73
WEB144,02-4757,2016-11-11,2016-09-30,42
WEB144,02-4757,2016-12-29,2016-11-11,48
WEB144,02-4757,2017-02-16,2016-12-29,49
WEB144,02-4757,2017-04-10,2017-02-16,53
WEB144,02-4757,2017-05-19,2017-04-10,39
WEB144,02-4757,2017-05-31,2017-05-19,12
WEB144,02-4757,2017-06-23,2017-05-31,23
WEB144,02-4757,2017-07-25,2017-06-23,32
WEB144,02-4757,2017-09-08,2017-07-25,45
WEB144,02-4757,2017-10-04,2017-09-08,26
