CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MYF100,06-6291,2016-05-17,2016-05-06,11
MYF100,06-6291,2016-06-29,2016-05-17,43
MYF100,06-6291,2016-07-27,2016-06-29,28
MYF100,06-6291,2016-08-08,2016-07-27,12
MYF100,06-6291,2016-08-09,2016-08-08,1
MYF100,06-6291,2016-08-13,2016-08-09,4
MYF100,06-6291,2016-09-27,2016-08-13,45
MYF100,06-6291,2016-11-15,2016-09-27,49
MYF100,06-6291,2016-11-30,2016-11-15,15
MYF100,06-6291,2016-12-07,2016-11-30,7
MYF100,06-6291,2016-12-20,2016-12-07,13
MYF100,06-6291,2017-01-10,2016-12-20,21
MYF100,06-6291,2017-01-21,2017-01-10,11
MYF100,06-6291,2017-02-08,2017-01-21,18
MYF100,06-6291,2017-03-15,2017-02-08,35
MYF100,06-6291,2017-03-23,2017-03-15,8
MYF100,06-6291,2017-04-13,2017-03-23,21
MYF100,06-6291,2017-04-27,2017-04-13,14
MYF100,06-6291,2017-05-09,2017-04-27,12
MYF100,06-6291,2017-05-18,2017-05-09,9
MYF100,06-6291,2017-05-23,2017-05-18,5
MYF100,06-6291,2017-06-01,2017-05-23,9
MYF100,06-6291,2017-06-02,2017-06-01,1
MYF100,06-6291,2017-06-14,2017-06-02,12
MYF100,06-6291,2017-06-27,2017-06-14,13
MYF100,06-6291,2017-07-07,2017-06-27,10
MYF100,06-6291,2017-07-12,2017-07-07,5
MYF100,06-6291,2017-08-29,2017-07-12,48
MYF100,06-6291,2017-09-28,2017-08-29,30
MYF100,06-6291,2017-10-18,2017-09-28,20
MYF100,06-6291,2017-11-30,2017-10-18,43
