CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MAN118,02-3520,2015-06-04,2015-05-26,9
MAN118,02-3520,2015-10-22,2015-06-04,140
MAN118,02-3520,2015-12-28,2015-10-22,67
MAN118,02-3520,2016-03-10,2015-12-28,73
MAN118,02-3520,2016-03-18,2016-03-10,8
MAN118,02-3520,2016-04-29,2016-03-18,42
MAN118,02-3520,2016-06-08,2016-04-29,40
MAN118,02-3520,2016-07-07,2016-06-08,29
MAN118,02-3520,2016-08-10,2016-07-07,34
MAN118,02-3520,2016-08-31,2016-08-10,21
MAN118,02-3520,2016-10-11,2016-08-31,41
MAN118,02-3520,2016-11-30,2016-10-11,50
MAN118,02-3520,2017-02-10,2016-11-30,72
MAN118,02-3520,2017-03-30,2017-02-10,48
MAN118,02-3520,2017-06-29,2017-03-30,91
MAN118,02-3520,2017-09-27,2017-06-29,90
