CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JFG100,C2-5629,2015-06-04,2015-05-01,34
JFG100,C2-5629,2015-07-31,2015-06-04,57
JFG100,C2-5629,2015-10-21,2015-07-31,82
JFG100,C2-5629,2016-09-07,2015-10-21,322
JFG100,C2-5629,2016-10-07,2016-09-07,30
JFG100,C2-5629,2016-11-10,2016-10-07,34
JFG100,C2-5629,2016-12-09,2016-11-10,29
JFG100,C2-5629,2017-04-05,2016-12-09,117
JFG100,C2-5629,2017-05-24,2017-04-05,49
JFG100,C2-5629,2017-06-16,2017-05-24,23
JFG100,C2-5629,2017-07-13,2017-06-16,27
JFG100,C2-5629,2017-08-03,2017-07-13,21
JFG100,C2-5629,2017-09-07,2017-08-03,35
JFG100,C2-5629,2017-10-10,2017-09-07,33
JFG100,C2-5629,2017-11-02,2017-10-10,23
