CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
THU105,02-6693,2016-03-04,2016-02-25,8
THU105,02-6693,2016-05-04,2016-03-04,61
THU105,02-6693,2016-07-27,2016-05-04,84
THU105,02-6693,2016-08-03,2016-07-27,7
THU105,02-6693,2016-08-08,2016-08-03,5
THU105,02-6693,2016-08-16,2016-08-08,8
THU105,02-6693,2016-08-19,2016-08-16,3
THU105,02-6693,2016-09-01,2016-08-19,13
THU105,02-6693,2016-09-02,2016-09-01,1
THU105,02-6693,2016-09-13,2016-09-02,11
THU105,02-6693,2016-09-21,2016-09-13,8
THU105,02-6693,2016-09-27,2016-09-21,6
THU105,02-6693,2016-10-04,2016-09-27,7
THU105,02-6693,2016-10-05,2016-10-04,1
THU105,02-6693,2016-10-13,2016-10-05,8
THU105,02-6693,2016-10-18,2016-10-13,5
THU105,02-6693,2016-12-23,2016-10-18,66
THU105,02-6693,2017-01-30,2016-12-23,38
THU105,02-6693,2017-02-01,2017-01-30,2
THU105,02-6693,2017-05-12,2017-02-01,100
THU105,02-6693,2017-05-15,2017-05-12,3
THU105,02-6693,2017-05-24,2017-05-15,9
THU105,02-6693,2017-06-19,2017-05-24,26
THU105,02-6693,2017-06-23,2017-06-19,4
