CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
OSH100,02-1416,2015-05-27,2015-05-06,21
OSH100,02-1416,2015-06-02,2015-05-27,6
OSH100,02-1416,2015-06-16,2015-06-02,14
OSH100,02-1416,2015-06-23,2015-06-16,7
OSH100,02-1416,2015-07-06,2015-06-23,13
OSH100,02-1416,2015-07-14,2015-07-06,8
OSH100,02-1416,2015-07-21,2015-07-14,7
OSH100,02-1416,2015-07-28,2015-07-21,7
OSH100,02-1416,2015-08-13,2015-07-28,16
OSH100,02-1416,2015-08-19,2015-08-13,6
OSH100,02-1416,2015-09-09,2015-08-19,21
OSH100,02-1416,2015-10-06,2015-09-09,27
OSH100,02-1416,2015-10-15,2015-10-06,9
OSH100,02-1416,2015-10-21,2015-10-15,6
OSH100,02-1416,2015-11-30,2015-10-21,40
OSH100,02-1416,2015-12-09,2015-11-30,9
OSH100,02-1416,2015-12-15,2015-12-09,6
OSH100,02-1416,2015-12-30,2015-12-15,15
OSH100,02-1416,2016-01-05,2015-12-30,6
OSH100,02-1416,2016-01-12,2016-01-05,7
OSH100,02-1416,2016-02-03,2016-01-12,22
OSH100,02-1416,2016-02-10,2016-02-03,7
OSH100,02-1416,2016-02-16,2016-02-10,6
OSH100,02-1416,2016-03-24,2016-02-16,37
OSH100,02-1416,2016-03-29,2016-03-24,5
OSH100,02-1416,2016-04-06,2016-03-29,8
OSH100,02-1416,2016-04-19,2016-04-06,13
OSH100,02-1416,2016-04-27,2016-04-19,8
OSH100,02-1416,2016-05-03,2016-04-27,6
OSH100,02-1416,2016-05-25,2016-05-03,22
OSH100,02-1416,2016-07-06,2016-05-25,42
