CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BUR109,B2-4286,2016-01-30,2016-01-29,1
BUR109,B2-4286,2016-02-25,2016-01-30,26
BUR109,B2-4286,2016-02-26,2016-02-25,1
BUR109,B2-4286,2016-07-26,2016-02-26,151
BUR109,B2-4286,2016-07-27,2016-07-26,1
BUR109,B2-4286,2016-07-29,2016-07-27,2
BUR109,B2-4286,2016-07-30,2016-07-29,1
BUR109,B2-4286,2016-08-09,2016-07-30,10
BUR109,B2-4286,2016-08-10,2016-08-09,1
BUR109,B2-4286,2016-08-13,2016-08-10,3
BUR109,B2-4286,2016-08-18,2016-08-13,5
BUR109,B2-4286,2016-08-19,2016-08-18,1
BUR109,B2-4286,2016-08-20,2016-08-19,1
BUR109,B2-4286,2016-12-15,2016-08-20,117
BUR109,B2-4286,2016-12-16,2016-12-15,1
BUR109,B2-4286,2017-06-07,2016-12-16,173
BUR109,B2-4286,2017-06-08,2017-06-07,1
