CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WEI100,04-1024,2015-05-26,2015-05-07,19
WEI100,04-1024,2015-06-11,2015-05-26,16
WEI100,04-1024,2015-07-09,2015-06-11,28
WEI100,04-1024,2015-08-19,2015-07-09,41
WEI100,04-1024,2015-09-22,2015-08-19,34
WEI100,04-1024,2015-10-07,2015-09-22,15
WEI100,04-1024,2015-11-17,2015-10-07,41
WEI100,04-1024,2015-12-01,2015-11-17,14
WEI100,04-1024,2015-12-16,2015-12-01,15
WEI100,04-1024,2015-12-31,2015-12-16,15
WEI100,04-1024,2016-01-19,2015-12-31,19
WEI100,04-1024,2016-02-25,2016-01-19,37
WEI100,04-1024,2016-05-12,2016-02-25,77
WEI100,04-1024,2016-06-16,2016-05-12,35
WEI100,04-1024,2016-07-07,2016-06-16,21
WEI100,04-1024,2016-09-28,2016-07-07,83
WEI100,04-1024,2016-10-18,2016-09-28,20
WEI100,04-1024,2016-10-27,2016-10-18,9
WEI100,04-1024,2017-09-05,2016-10-27,313
WEI100,04-1024,2017-10-12,2017-09-05,37
WEI100,04-1024,2017-11-14,2017-10-12,33
