CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MDO100,02-4601,2016-08-05,2016-04-16,111
MDO100,02-4601,2016-08-27,2016-08-05,22
MDO100,02-4601,2016-09-14,2016-08-27,18
MDO100,02-4601,2016-10-24,2016-09-14,40
MDO100,02-4601,2016-11-02,2016-10-24,9
MDO100,02-4601,2016-12-13,2016-11-02,41
MDO100,02-4601,2017-02-01,2016-12-13,50
MDO100,02-4601,2017-02-13,2017-02-01,12
MDO100,02-4601,2017-05-31,2017-02-13,107
MDO100,02-4601,2017-06-23,2017-05-31,23
MDO100,02-4601,2017-07-24,2017-06-23,31
MDO100,02-4601,2017-08-24,2017-07-24,31
MDO100,02-4601,2017-09-27,2017-08-24,34
MDO100,02-4601,2017-10-11,2017-09-27,14
MDO100,02-4601,2017-11-02,2017-10-11,22
