CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SHR120,02-3801,2015-10-07,2015-05-15,145
SHR120,02-3801,2015-12-01,2015-10-07,55
SHR120,02-3801,2016-01-12,2015-12-01,42
SHR120,02-3801,2016-07-01,2016-01-12,171
SHR120,02-3801,2016-07-12,2016-07-01,11
SHR120,02-3801,2016-08-15,2016-07-12,34
SHR120,02-3801,2016-09-12,2016-08-15,28
SHR120,02-3801,2016-12-06,2016-09-12,85
SHR120,02-3801,2017-01-03,2016-12-06,28
SHR120,02-3801,2017-03-03,2017-01-03,59
SHR120,02-3801,2017-03-28,2017-03-03,25
SHR120,02-3801,2017-05-04,2017-03-28,37
SHR120,02-3801,2017-05-31,2017-05-04,27
SHR120,02-3801,2017-06-23,2017-05-31,23
SHR120,02-3801,2017-07-08,2017-06-23,15
SHR120,02-3801,2017-09-27,2017-07-08,81
