CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FHC101,02-2158,2015-11-03,2015-10-21,13
FHC101,02-2158,2015-11-24,2015-11-03,21
FHC101,02-2158,2015-12-15,2015-11-24,21
FHC101,02-2158,2015-12-21,2015-12-15,6
FHC101,02-2158,2015-12-30,2015-12-21,9
FHC101,02-2158,2016-01-26,2015-12-30,27
FHC101,02-2158,2016-02-09,2016-01-26,14
FHC101,02-2158,2016-02-18,2016-02-09,9
FHC101,02-2158,2016-03-02,2016-02-18,13
FHC101,02-2158,2016-03-28,2016-03-02,26
FHC101,02-2158,2016-04-07,2016-03-28,10
FHC101,02-2158,2016-04-08,2016-04-07,1
FHC101,02-2158,2016-05-09,2016-04-08,31
FHC101,02-2158,2016-05-17,2016-05-09,8
FHC101,02-2158,2016-06-15,2016-05-17,29
FHC101,02-2158,2016-06-27,2016-06-15,12
FHC101,02-2158,2016-07-19,2016-06-27,22
FHC101,02-2158,2016-07-25,2016-07-19,6
FHC101,02-2158,2016-08-23,2016-07-25,29
FHC101,02-2158,2016-08-30,2016-08-23,7
FHC101,02-2158,2017-01-03,2016-08-30,126
