CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LIF145,C2-2816,2016-03-21,2016-01-11,70
LIF145,C2-2816,2016-04-08,2016-03-21,18
LIF145,C2-2816,2016-05-13,2016-04-08,35
LIF145,C2-2816,2016-06-13,2016-05-13,31
LIF145,C2-2816,2016-07-08,2016-06-13,25
LIF145,C2-2816,2016-08-01,2016-07-08,24
LIF145,C2-2816,2016-08-26,2016-08-01,25
LIF145,C2-2816,2016-09-02,2016-08-26,7
LIF145,C2-2816,2016-10-04,2016-09-02,32
LIF145,C2-2816,2016-11-02,2016-10-04,29
LIF145,C2-2816,2016-12-02,2016-11-02,30
LIF145,C2-2816,2017-01-03,2016-12-02,32
LIF145,C2-2816,2017-02-01,2017-01-03,29
LIF145,C2-2816,2017-03-01,2017-02-01,28
LIF145,C2-2816,2017-03-22,2017-03-01,21
LIF145,C2-2816,2017-04-04,2017-03-22,13
LIF145,C2-2816,2017-05-02,2017-04-04,28
LIF145,C2-2816,2017-05-31,2017-05-02,29
LIF145,C2-2816,2017-06-06,2017-05-31,6
LIF145,C2-2816,2017-07-10,2017-06-06,34
LIF145,C2-2816,2017-08-01,2017-07-10,22
LIF145,C2-2816,2017-08-30,2017-08-01,29
LIF145,C2-2816,2017-09-05,2017-08-30,6
LIF145,C2-2816,2017-10-03,2017-09-05,28
LIF145,C2-2816,2017-11-03,2017-10-03,31
LIF145,C2-2816,2017-11-24,2017-11-03,21
LIF145,C2-2816,2017-12-06,2017-11-24,12
