CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BAP103,09-9561,2015-05-05,2015-05-01,4
BAP103,09-9561,2015-06-01,2015-05-05,27
BAP103,09-9561,2015-06-17,2015-06-01,16
BAP103,09-9561,2015-07-29,2015-06-17,42
BAP103,09-9561,2015-08-10,2015-07-29,12
BAP103,09-9561,2015-09-22,2015-08-10,43
BAP103,09-9561,2015-10-14,2015-09-22,22
BAP103,09-9561,2015-12-08,2015-10-14,55
BAP103,09-9561,2016-05-16,2015-12-08,160
BAP103,09-9561,2016-06-07,2016-05-16,22
BAP103,09-9561,2016-07-26,2016-06-07,49
BAP103,09-9561,2016-08-10,2016-07-26,15
BAP103,09-9561,2016-11-29,2016-08-10,111
BAP103,09-9561,2016-12-06,2016-11-29,7
BAP103,09-9561,2017-03-07,2016-12-06,91
BAP103,09-9561,2017-07-26,2017-03-07,141
BAP103,09-9561,2017-08-24,2017-07-26,29
BAP103,09-9561,2017-09-05,2017-08-24,12
