CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AID101,01-1142,2016-10-26,2016-10-11,15
AID101,01-1142,2016-11-18,2016-10-26,23
AID101,01-1142,2016-12-09,2016-11-18,21
AID101,01-1142,2017-01-23,2016-12-09,45
AID101,01-1142,2017-02-08,2017-01-23,16
AID101,01-1142,2017-03-13,2017-02-08,33
AID101,01-1142,2017-04-11,2017-03-13,29
AID101,01-1142,2017-05-10,2017-04-11,29
AID101,01-1142,2017-06-19,2017-05-10,40
AID101,01-1142,2017-08-10,2017-06-19,52
AID101,01-1142,2017-09-05,2017-08-10,26
AID101,01-1142,2017-10-05,2017-09-05,30
AID101,01-1142,2017-10-20,2017-10-05,15
AID101,01-1142,2017-11-13,2017-10-20,24
AID101,01-1142,2017-12-11,2017-11-13,28
