CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CPP110,B1-4414,2017-01-10,2017-01-04,6
CPP110,B1-4414,2017-01-11,2017-01-10,1
CPP110,B1-4414,2017-02-01,2017-01-11,21
CPP110,B1-4414,2017-02-08,2017-02-01,7
CPP110,B1-4414,2017-02-15,2017-02-08,7
CPP110,B1-4414,2017-02-21,2017-02-15,6
CPP110,B1-4414,2017-02-22,2017-02-21,1
CPP110,B1-4414,2017-03-23,2017-02-22,29
CPP110,B1-4414,2017-03-29,2017-03-23,6
CPP110,B1-4414,2017-04-17,2017-03-29,19
CPP110,B1-4414,2017-04-27,2017-04-17,10
CPP110,B1-4414,2017-05-30,2017-04-27,33
CPP110,B1-4414,2017-07-11,2017-05-30,42
CPP110,B1-4414,2017-08-02,2017-07-11,22
CPP110,B1-4414,2017-08-09,2017-08-02,7
CPP110,B1-4414,2017-10-11,2017-08-09,63
