CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CJS102,02-0685,2015-05-14,2015-05-07,7
CJS102,02-0685,2015-07-08,2015-05-14,55
CJS102,02-0685,2015-08-06,2015-07-08,29
CJS102,02-0685,2015-08-27,2015-08-06,21
CJS102,02-0685,2015-09-10,2015-08-27,14
CJS102,02-0685,2015-12-03,2015-09-10,84
CJS102,02-0685,2016-01-14,2015-12-03,42
CJS102,02-0685,2016-03-03,2016-01-14,49
CJS102,02-0685,2016-04-28,2016-03-03,56
CJS102,02-0685,2016-06-09,2016-04-28,42
CJS102,02-0685,2016-07-21,2016-06-09,42
CJS102,02-0685,2016-08-25,2016-07-21,35
CJS102,02-0685,2016-09-15,2016-08-25,21
CJS102,02-0685,2016-12-01,2016-09-15,77
CJS102,02-0685,2017-03-16,2016-12-01,105
CJS102,02-0685,2017-05-04,2017-03-16,49
CJS102,02-0685,2017-06-06,2017-05-04,33
CJS102,02-0685,2017-07-27,2017-06-06,51
CJS102,02-0685,2017-09-07,2017-07-27,42
CJS102,02-0685,2017-09-29,2017-09-07,22
CJS102,02-0685,2017-11-02,2017-09-29,34
