CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FRE158,01-4422,2015-11-06,2015-08-03,95
FRE158,01-4422,2015-11-30,2015-11-06,24
FRE158,01-4422,2015-12-16,2015-11-30,16
FRE158,01-4422,2016-01-06,2015-12-16,21
FRE158,01-4422,2016-02-03,2016-01-06,28
FRE158,01-4422,2016-02-09,2016-02-03,6
FRE158,01-4422,2016-02-17,2016-02-09,8
FRE158,01-4422,2016-02-26,2016-02-17,9
FRE158,01-4422,2016-03-04,2016-02-26,7
FRE158,01-4422,2016-03-29,2016-03-04,25
FRE158,01-4422,2016-05-02,2016-03-29,34
FRE158,01-4422,2016-05-27,2016-05-02,25
FRE158,01-4422,2016-07-15,2016-05-27,49
FRE158,01-4422,2016-08-23,2016-07-15,39
FRE158,01-4422,2016-09-15,2016-08-23,23
FRE158,01-4422,2016-10-11,2016-09-15,26
FRE158,01-4422,2016-10-27,2016-10-11,16
FRE158,01-4422,2016-11-01,2016-10-27,5
FRE158,01-4422,2016-11-18,2016-11-01,17
FRE158,01-4422,2016-11-28,2016-11-18,10
FRE158,01-4422,2016-12-06,2016-11-28,8
FRE158,01-4422,2016-12-13,2016-12-06,7
FRE158,01-4422,2016-12-20,2016-12-13,7
FRE158,01-4422,2017-05-30,2016-12-20,161
FRE158,01-4422,2017-06-08,2017-05-30,9
FRE158,01-4422,2017-07-06,2017-06-08,28
FRE158,01-4422,2017-07-20,2017-07-06,14
FRE158,01-4422,2017-08-01,2017-07-20,12
FRE158,01-4422,2017-08-11,2017-08-01,10
FRE158,01-4422,2017-08-16,2017-08-11,5
FRE158,01-4422,2017-08-22,2017-08-16,6
FRE158,01-4422,2017-08-31,2017-08-22,9
FRE158,01-4422,2017-09-11,2017-08-31,11
FRE158,01-4422,2017-09-18,2017-09-11,7
FRE158,01-4422,2017-09-19,2017-09-18,1
FRE158,01-4422,2017-10-03,2017-09-19,14
FRE158,01-4422,2017-10-11,2017-10-03,8
FRE158,01-4422,2017-10-23,2017-10-11,12
FRE158,01-4422,2017-10-25,2017-10-23,2
FRE158,01-4422,2017-10-27,2017-10-25,2
FRE158,01-4422,2017-11-07,2017-10-27,11
FRE158,01-4422,2017-11-20,2017-11-07,13
FRE158,01-4422,2017-11-22,2017-11-20,2
