CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JOH101,02-3520,2016-05-17,2016-05-03,14
JOH101,02-3520,2016-05-24,2016-05-17,7
JOH101,02-3520,2016-05-31,2016-05-24,7
JOH101,02-3520,2016-06-14,2016-05-31,14
JOH101,02-3520,2016-06-28,2016-06-14,14
JOH101,02-3520,2016-07-12,2016-06-28,14
JOH101,02-3520,2016-07-26,2016-07-12,14
JOH101,02-3520,2016-08-02,2016-07-26,7
JOH101,02-3520,2016-08-09,2016-08-02,7
JOH101,02-3520,2016-08-23,2016-08-09,14
JOH101,02-3520,2016-08-30,2016-08-23,7
JOH101,02-3520,2016-09-06,2016-08-30,7
JOH101,02-3520,2016-09-20,2016-09-06,14
JOH101,02-3520,2016-09-27,2016-09-20,7
JOH101,02-3520,2016-10-04,2016-09-27,7
JOH101,02-3520,2016-10-11,2016-10-04,7
JOH101,02-3520,2016-12-06,2016-10-11,56
JOH101,02-3520,2016-12-29,2016-12-06,23
JOH101,02-3520,2017-01-10,2016-12-29,12
JOH101,02-3520,2017-03-01,2017-01-10,50
JOH101,02-3520,2017-05-23,2017-03-01,83
JOH101,02-3520,2017-06-29,2017-05-23,37
