CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RXC104,01-2597,2015-10-26,2015-09-17,39
RXC104,01-2597,2015-12-15,2015-10-26,50
RXC104,01-2597,2016-08-01,2015-12-15,230
RXC104,01-2597,2016-08-02,2016-08-01,1
RXC104,01-2597,2016-08-16,2016-08-02,14
RXC104,01-2597,2016-08-25,2016-08-16,9
RXC104,01-2597,2016-09-09,2016-08-25,15
RXC104,01-2597,2016-09-20,2016-09-09,11
RXC104,01-2597,2016-11-30,2016-09-20,71
RXC104,01-2597,2017-01-24,2016-11-30,55
RXC104,01-2597,2017-02-03,2017-01-24,10
RXC104,01-2597,2017-02-06,2017-02-03,3
RXC104,01-2597,2017-02-21,2017-02-06,15
RXC104,01-2597,2017-02-24,2017-02-21,3
RXC104,01-2597,2017-04-24,2017-02-24,59
RXC104,01-2597,2017-06-02,2017-04-24,39
RXC104,01-2597,2017-07-20,2017-06-02,48
RXC104,01-2597,2017-11-21,2017-07-20,124
RXC104,01-2597,2017-11-27,2017-11-21,6
RXC104,01-2597,2017-12-07,2017-11-27,10
