CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DAR110,C2-1104,2015-06-23,2015-05-28,26
DAR110,C2-1104,2015-07-24,2015-06-23,31
DAR110,C2-1104,2015-09-17,2015-07-24,55
DAR110,C2-1104,2015-10-22,2015-09-17,35
DAR110,C2-1104,2016-02-02,2015-10-22,103
DAR110,C2-1104,2016-04-13,2016-02-02,71
DAR110,C2-1104,2016-07-28,2016-04-13,106
DAR110,C2-1104,2016-09-29,2016-07-28,63
DAR110,C2-1104,2016-10-26,2016-09-29,27
DAR110,C2-1104,2016-11-21,2016-10-26,26
DAR110,C2-1104,2016-12-28,2016-11-21,37
DAR110,C2-1104,2017-01-30,2016-12-28,33
DAR110,C2-1104,2017-04-25,2017-01-30,85
DAR110,C2-1104,2017-05-25,2017-04-25,30
DAR110,C2-1104,2017-06-30,2017-05-25,36
DAR110,C2-1104,2017-07-01,2017-06-30,1
DAR110,C2-1104,2017-07-13,2017-07-01,12
