CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
M&B100,02-7182,2016-01-07,2015-06-20,201
M&B100,02-7182,2016-01-18,2016-01-07,11
M&B100,02-7182,2016-02-17,2016-01-18,30
M&B100,02-7182,2016-03-14,2016-02-17,26
M&B100,02-7182,2016-03-22,2016-03-14,8
M&B100,02-7182,2016-04-01,2016-03-22,10
M&B100,02-7182,2016-06-30,2016-04-01,90
M&B100,02-7182,2016-07-20,2016-06-30,20
M&B100,02-7182,2016-08-26,2016-07-20,37
M&B100,02-7182,2016-09-19,2016-08-26,24
M&B100,02-7182,2016-11-19,2016-09-19,61
M&B100,02-7182,2017-01-11,2016-11-19,53
M&B100,02-7182,2017-02-28,2017-01-11,48
M&B100,02-7182,2017-03-02,2017-02-28,2
M&B100,02-7182,2017-06-02,2017-03-02,92
