CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AFF104,C2-5639,2016-06-01,2016-05-31,1
AFF104,C2-5639,2016-06-17,2016-06-01,16
AFF104,C2-5639,2016-07-13,2016-06-17,26
AFF104,C2-5639,2016-08-10,2016-07-13,28
AFF104,C2-5639,2016-08-24,2016-08-10,14
AFF104,C2-5639,2017-07-20,2016-08-24,330
AFF104,C2-5639,2017-08-02,2017-07-20,13
AFF104,C2-5639,2017-08-15,2017-08-02,13
AFF104,C2-5639,2017-09-01,2017-08-15,17
AFF104,C2-5639,2017-09-20,2017-09-01,19
AFF104,C2-5639,2017-10-02,2017-09-20,12
AFF104,C2-5639,2017-10-31,2017-10-02,29
AFF104,C2-5639,2017-11-01,2017-10-31,1
AFF104,C2-5639,2017-12-01,2017-11-01,30
AFF104,C2-5639,2017-12-06,2017-12-01,5
