CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NIE103,01-0343,2015-07-07,2015-06-04,33
NIE103,01-0343,2015-09-28,2015-07-07,83
NIE103,01-0343,2015-10-20,2015-09-28,22
NIE103,01-0343,2015-12-16,2015-10-20,57
NIE103,01-0343,2016-02-26,2015-12-16,72
NIE103,01-0343,2016-06-06,2016-02-26,101
NIE103,01-0343,2016-08-02,2016-06-06,57
NIE103,01-0343,2016-10-21,2016-08-02,80
NIE103,01-0343,2016-11-18,2016-10-21,28
NIE103,01-0343,2017-02-01,2016-11-18,75
NIE103,01-0343,2017-03-06,2017-02-01,33
NIE103,01-0343,2017-03-28,2017-03-06,22
NIE103,01-0343,2017-05-10,2017-03-28,43
NIE103,01-0343,2017-07-05,2017-05-10,56
NIE103,01-0343,2017-08-11,2017-07-05,37
NIE103,01-0343,2017-08-31,2017-08-11,20
NIE103,01-0343,2017-09-22,2017-08-31,22
NIE103,01-0343,2017-11-01,2017-09-22,40
