CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CAR261,02-5624,2015-06-11,2015-06-05,6
CAR261,02-5624,2015-08-24,2015-06-11,74
CAR261,02-5624,2015-08-27,2015-08-24,3
CAR261,02-5624,2015-08-28,2015-08-27,1
CAR261,02-5624,2015-08-31,2015-08-28,3
CAR261,02-5624,2017-03-10,2015-08-31,557
CAR261,02-5624,2017-03-13,2017-03-10,3
CAR261,02-5624,2017-03-27,2017-03-13,14
CAR261,02-5624,2017-05-05,2017-03-27,39
CAR261,02-5624,2017-05-16,2017-05-05,11
CAR261,02-5624,2017-05-24,2017-05-16,8
CAR261,02-5624,2017-06-01,2017-05-24,8
CAR261,02-5624,2017-08-21,2017-06-01,81
CAR261,02-5624,2017-08-28,2017-08-21,7
CAR261,02-5624,2017-10-06,2017-08-28,39
CAR261,02-5624,2017-10-19,2017-10-06,13
CAR261,02-5624,2017-10-26,2017-10-19,7
CAR261,02-5624,2017-11-20,2017-10-26,25
CAR261,02-5624,2017-11-30,2017-11-20,10
