CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GLD100,02-6776,2015-11-27,2015-09-29,59
GLD100,02-6776,2015-12-01,2015-11-27,4
GLD100,02-6776,2015-12-29,2015-12-01,28
GLD100,02-6776,2016-01-26,2015-12-29,28
GLD100,02-6776,2016-02-15,2016-01-26,20
GLD100,02-6776,2016-02-18,2016-02-15,3
GLD100,02-6776,2016-03-08,2016-02-18,19
GLD100,02-6776,2016-03-10,2016-03-08,2
GLD100,02-6776,2016-03-14,2016-03-10,4
GLD100,02-6776,2016-04-12,2016-03-14,29
GLD100,02-6776,2016-04-21,2016-04-12,9
GLD100,02-6776,2016-05-04,2016-04-21,13
GLD100,02-6776,2016-05-05,2016-05-04,1
GLD100,02-6776,2016-05-26,2016-05-05,21
GLD100,02-6776,2016-06-02,2016-05-26,7
GLD100,02-6776,2016-06-23,2016-06-02,21
GLD100,02-6776,2016-08-08,2016-06-23,46
GLD100,02-6776,2016-08-26,2016-08-08,18
GLD100,02-6776,2016-09-06,2016-08-26,11
GLD100,02-6776,2016-09-10,2016-09-06,4
GLD100,02-6776,2016-09-15,2016-09-10,5
GLD100,02-6776,2016-10-13,2016-09-15,28
GLD100,02-6776,2016-10-31,2016-10-13,18
GLD100,02-6776,2016-11-07,2016-10-31,7
GLD100,02-6776,2016-11-09,2016-11-07,2
