CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BOB116,01-0473,2015-11-23,2015-10-21,33
BOB116,01-0473,2015-12-28,2015-11-23,35
BOB116,01-0473,2016-01-05,2015-12-28,8
BOB116,01-0473,2016-02-22,2016-01-05,48
BOB116,01-0473,2016-03-10,2016-02-22,17
BOB116,01-0473,2016-03-24,2016-03-10,14
BOB116,01-0473,2016-04-04,2016-03-24,11
BOB116,01-0473,2016-04-20,2016-04-04,16
BOB116,01-0473,2016-04-21,2016-04-20,1
BOB116,01-0473,2016-05-09,2016-04-21,18
BOB116,01-0473,2016-05-17,2016-05-09,8
BOB116,01-0473,2016-08-25,2016-05-17,100
BOB116,01-0473,2016-09-12,2016-08-25,18
BOB116,01-0473,2016-10-05,2016-09-12,23
BOB116,01-0473,2016-11-01,2016-10-05,27
BOB116,01-0473,2016-12-19,2016-11-01,48
BOB116,01-0473,2016-12-27,2016-12-19,8
BOB116,01-0473,2017-01-09,2016-12-27,13
BOB116,01-0473,2017-02-08,2017-01-09,30
BOB116,01-0473,2017-03-17,2017-02-08,37
BOB116,01-0473,2017-04-13,2017-03-17,27
BOB116,01-0473,2017-05-05,2017-04-13,22
BOB116,01-0473,2017-05-12,2017-05-05,7
