CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FIR147,02-2464,2015-05-26,2015-05-22,4
FIR147,02-2464,2015-07-07,2015-05-26,42
FIR147,02-2464,2015-07-31,2015-07-07,24
FIR147,02-2464,2015-08-12,2015-07-31,12
FIR147,02-2464,2015-08-17,2015-08-12,5
FIR147,02-2464,2015-08-20,2015-08-17,3
FIR147,02-2464,2015-08-27,2015-08-20,7
FIR147,02-2464,2015-09-18,2015-08-27,22
FIR147,02-2464,2015-09-21,2015-09-18,3
FIR147,02-2464,2015-10-13,2015-09-21,22
FIR147,02-2464,2015-10-20,2015-10-13,7
FIR147,02-2464,2015-10-21,2015-10-20,1
FIR147,02-2464,2015-12-02,2015-10-21,42
FIR147,02-2464,2015-12-15,2015-12-02,13
FIR147,02-2464,2015-12-16,2015-12-15,1
