CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LAF111,01-4307,2016-09-16,2016-08-12,35
LAF111,01-4307,2016-09-27,2016-09-16,11
LAF111,01-4307,2016-10-10,2016-09-27,13
LAF111,01-4307,2016-10-14,2016-10-10,4
LAF111,01-4307,2016-10-18,2016-10-14,4
LAF111,01-4307,2016-10-27,2016-10-18,9
LAF111,01-4307,2016-11-02,2016-10-27,6
LAF111,01-4307,2016-11-21,2016-11-02,19
LAF111,01-4307,2016-12-13,2016-11-21,22
LAF111,01-4307,2017-01-16,2016-12-13,34
LAF111,01-4307,2017-01-30,2017-01-16,14
LAF111,01-4307,2017-02-16,2017-01-30,17
LAF111,01-4307,2017-03-17,2017-02-16,29
LAF111,01-4307,2017-03-24,2017-03-17,7
LAF111,01-4307,2017-04-03,2017-03-24,10
LAF111,01-4307,2017-05-15,2017-04-03,42
LAF111,01-4307,2017-05-30,2017-05-15,15
LAF111,01-4307,2017-06-12,2017-05-30,13
LAF111,01-4307,2017-07-05,2017-06-12,23
LAF111,01-4307,2017-08-24,2017-07-05,50
LAF111,01-4307,2017-09-28,2017-08-24,35
LAF111,01-4307,2017-10-02,2017-09-28,4
LAF111,01-4307,2017-10-16,2017-10-02,14
LAF111,01-4307,2017-10-23,2017-10-16,7
LAF111,01-4307,2017-11-10,2017-10-23,18
LAF111,01-4307,2017-11-27,2017-11-10,17
LAF111,01-4307,2017-12-04,2017-11-27,7
