CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ALG100,02-7474,2016-01-13,2016-01-05,8
ALG100,02-7474,2016-01-27,2016-01-13,14
ALG100,02-7474,2016-04-05,2016-01-27,69
ALG100,02-7474,2016-04-28,2016-04-05,23
ALG100,02-7474,2016-05-09,2016-04-28,11
ALG100,02-7474,2016-05-11,2016-05-09,2
ALG100,02-7474,2016-05-12,2016-05-11,1
ALG100,02-7474,2016-06-08,2016-05-12,27
ALG100,02-7474,2016-08-10,2016-06-08,63
ALG100,02-7474,2016-08-18,2016-08-10,8
ALG100,02-7474,2016-09-08,2016-08-18,21
ALG100,02-7474,2016-12-12,2016-09-08,95
ALG100,02-7474,2017-03-20,2016-12-12,98
ALG100,02-7474,2017-06-02,2017-03-20,74
ALG100,02-7474,2017-06-06,2017-06-02,4
ALG100,02-7474,2017-06-27,2017-06-06,21
ALG100,02-7474,2017-07-18,2017-06-27,21
ALG100,02-7474,2017-09-14,2017-07-18,58
ALG100,02-7474,2017-10-06,2017-09-14,22
ALG100,02-7474,2017-10-13,2017-10-06,7
