CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GRA153,02-2935,2015-05-11,2015-05-07,4
GRA153,02-2935,2015-05-12,2015-05-11,1
GRA153,02-2935,2015-05-13,2015-05-12,1
GRA153,02-2935,2015-05-19,2015-05-13,6
GRA153,02-2935,2015-05-22,2015-05-19,3
GRA153,02-2935,2015-05-28,2015-05-22,6
GRA153,02-2935,2015-06-01,2015-05-28,4
GRA153,02-2935,2015-06-02,2015-06-01,1
GRA153,02-2935,2015-06-09,2015-06-02,7
GRA153,02-2935,2015-06-11,2015-06-09,2
GRA153,02-2935,2015-06-12,2015-06-11,1
GRA153,02-2935,2015-06-15,2015-06-12,3
GRA153,02-2935,2015-10-21,2015-06-15,128
GRA153,02-2935,2015-11-12,2015-10-21,22
GRA153,02-2935,2015-11-20,2015-11-12,8
GRA153,02-2935,2015-11-30,2015-11-20,10
GRA153,02-2935,2015-12-04,2015-11-30,4
GRA153,02-2935,2015-12-18,2015-12-04,14
GRA153,02-2935,2015-12-28,2015-12-18,10
GRA153,02-2935,2016-02-22,2015-12-28,56
GRA153,02-2935,2016-03-04,2016-02-22,11
GRA153,02-2935,2016-03-07,2016-03-04,3
GRA153,02-2935,2016-04-15,2016-03-07,39
GRA153,02-2935,2016-06-13,2016-04-15,59
GRA153,02-2935,2016-08-15,2016-06-13,63
GRA153,02-2935,2016-10-05,2016-08-15,51
GRA153,02-2935,2016-10-07,2016-10-05,2
GRA153,02-2935,2016-10-10,2016-10-07,3
GRA153,02-2935,2016-10-27,2016-10-10,17
GRA153,02-2935,2016-10-31,2016-10-27,4
GRA153,02-2935,2016-11-09,2016-10-31,9
GRA153,02-2935,2016-11-18,2016-11-09,9
GRA153,02-2935,2016-11-21,2016-11-18,3
GRA153,02-2935,2016-11-29,2016-11-21,8
GRA153,02-2935,2016-11-30,2016-11-29,1
GRA153,02-2935,2016-12-07,2016-11-30,7
GRA153,02-2935,2016-12-14,2016-12-07,7
GRA153,02-2935,2016-12-22,2016-12-14,8
GRA153,02-2935,2017-01-16,2016-12-22,25
GRA153,02-2935,2017-01-18,2017-01-16,2
GRA153,02-2935,2017-01-19,2017-01-18,1
GRA153,02-2935,2017-02-17,2017-01-19,29
GRA153,02-2935,2017-03-09,2017-02-17,20
GRA153,02-2935,2017-04-11,2017-03-09,33
GRA153,02-2935,2017-04-12,2017-04-11,1
GRA153,02-2935,2017-04-17,2017-04-12,5
GRA153,02-2935,2017-04-19,2017-04-17,2
GRA153,02-2935,2017-05-01,2017-04-19,12
GRA153,02-2935,2017-05-09,2017-05-01,8
GRA153,02-2935,2017-06-02,2017-05-09,24
GRA153,02-2935,2017-06-26,2017-06-02,24
GRA153,02-2935,2017-07-11,2017-06-26,15
GRA153,02-2935,2017-07-17,2017-07-11,6
GRA153,02-2935,2017-07-26,2017-07-17,9
GRA153,02-2935,2017-08-04,2017-07-26,9
GRA153,02-2935,2017-08-14,2017-08-04,10
GRA153,02-2935,2017-08-24,2017-08-14,10
GRA153,02-2935,2017-09-01,2017-08-24,8
GRA153,02-2935,2017-09-07,2017-09-01,6
GRA153,02-2935,2017-09-11,2017-09-07,4
GRA153,02-2935,2017-09-26,2017-09-11,15
GRA153,02-2935,2017-11-28,2017-09-26,63
