CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PLA195,SPC1901,2017-06-22,2017-06-19,3
PLA195,SPC1901,2017-06-26,2017-06-22,4
PLA195,SPC1901,2017-07-03,2017-06-26,7
PLA195,SPC1901,2017-07-10,2017-07-03,7
PLA195,SPC1901,2017-07-12,2017-07-10,2
PLA195,SPC1901,2017-07-21,2017-07-12,9
PLA195,SPC1901,2017-07-24,2017-07-21,3
PLA195,SPC1901,2017-08-01,2017-07-24,8
PLA195,SPC1901,2017-08-07,2017-08-01,6
PLA195,SPC1901,2017-08-09,2017-08-07,2
PLA195,SPC1901,2017-08-14,2017-08-09,5
PLA195,SPC1901,2017-08-16,2017-08-14,2
PLA195,SPC1901,2017-08-21,2017-08-16,5
PLA195,SPC1901,2017-08-22,2017-08-21,1
PLA195,SPC1901,2017-08-24,2017-08-22,2
PLA195,SPC1901,2017-08-30,2017-08-24,6
PLA195,SPC1901,2017-09-06,2017-08-30,7
PLA195,SPC1901,2017-09-11,2017-09-06,5
PLA195,SPC1901,2017-09-13,2017-09-11,2
PLA195,SPC1901,2017-09-14,2017-09-13,1
PLA195,SPC1901,2017-09-18,2017-09-14,4
PLA195,SPC1901,2017-09-21,2017-09-18,3
PLA195,SPC1901,2017-09-29,2017-09-21,8
PLA195,SPC1901,2017-10-04,2017-09-29,5
