CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
OKI102,C2-1226,2015-07-13,2015-05-08,66
OKI102,C2-1226,2015-07-27,2015-07-13,14
OKI102,C2-1226,2015-09-03,2015-07-27,38
OKI102,C2-1226,2015-09-29,2015-09-03,26
OKI102,C2-1226,2015-10-05,2015-09-29,6
OKI102,C2-1226,2015-10-26,2015-10-05,21
OKI102,C2-1226,2015-11-02,2015-10-26,7
OKI102,C2-1226,2015-11-10,2015-11-02,8
OKI102,C2-1226,2015-11-17,2015-11-10,7
OKI102,C2-1226,2015-12-02,2015-11-17,15
OKI102,C2-1226,2015-12-07,2015-12-02,5
OKI102,C2-1226,2016-01-04,2015-12-07,28
OKI102,C2-1226,2016-01-11,2016-01-04,7
OKI102,C2-1226,2016-01-15,2016-01-11,4
OKI102,C2-1226,2016-02-25,2016-01-15,41
OKI102,C2-1226,2016-03-14,2016-02-25,18
OKI102,C2-1226,2016-03-24,2016-03-14,10
OKI102,C2-1226,2016-04-18,2016-03-24,25
OKI102,C2-1226,2016-05-17,2016-04-18,29
OKI102,C2-1226,2016-06-01,2016-05-17,15
OKI102,C2-1226,2016-06-20,2016-06-01,19
OKI102,C2-1226,2016-06-27,2016-06-20,7
OKI102,C2-1226,2016-07-08,2016-06-27,11
OKI102,C2-1226,2016-08-12,2016-07-08,35
OKI102,C2-1226,2016-11-14,2016-08-12,94
