CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
INT134,06-5509,2015-09-21,2015-09-11,10
INT134,06-5509,2015-10-14,2015-09-21,23
INT134,06-5509,2016-01-05,2015-10-14,83
INT134,06-5509,2016-01-27,2016-01-05,22
INT134,06-5509,2016-02-10,2016-01-27,14
INT134,06-5509,2016-06-06,2016-02-10,117
INT134,06-5509,2016-07-15,2016-06-06,39
INT134,06-5509,2016-09-27,2016-07-15,74
INT134,06-5509,2016-10-26,2016-09-27,29
INT134,06-5509,2016-11-18,2016-10-26,23
INT134,06-5509,2016-12-15,2016-11-18,27
INT134,06-5509,2017-01-26,2016-12-15,42
INT134,06-5509,2017-03-15,2017-01-26,48
INT134,06-5509,2017-03-21,2017-03-15,6
INT134,06-5509,2017-05-03,2017-03-21,43
INT134,06-5509,2017-05-31,2017-05-03,28
INT134,06-5509,2017-06-30,2017-05-31,30
INT134,06-5509,2017-09-12,2017-06-30,74
INT134,06-5509,2017-11-01,2017-09-12,50
